Gene annotation was obtained at pseudomonas.com		###Release: pgd_r_17_1	Mean log2 count per million 																															
ID	name	annotation	b2b3_AvrRpt2	b2b3_Pto	chitin_Pto	Col-0_AvrRps4	Col-0_AvrRpt2	Col-0_D36E	Col-0_Pto	de_AvrRpt2	de_Pto	deps_AvrRpt2	deps_Pto	flg_Pto	KB_AvrRps4	KB_AvrRpt2	KB_D36E	KB_Pto	MM_Pto	Mock_Pto	npr1_AvrRpt2	npr1_Pto	pad4_AvrRpt2	pad4_Pto	ps_AvrRpt2	ps_Pto	rr_AvrRpt2	SA_Pto	sid2_AvrRpt2	sid2_Pto	spm_AvrRpt2	spm_Pto	stp_AvrRpt2	stp_Pto
PSPTO_5137	priA	primosomal protein N`	7.469991608	7.472922478	7.296931467	7.904980161	7.630109396	6.72775652	7.62895857	7.698717459	7.577427575	7.751362811	7.710065727	7.055199624	7.485971763	7.735144784	7.76874702	7.716902795	7.233085534	7.62971885	7.743821448	7.646331279	7.669844284	7.644321049	7.441601424	7.682665491	7.816659926	7.677992041	7.529564858	7.52027225	7.580956447	7.590363845	7.37951423	7.745134752
PSPTO_5138	argS	arginyl-tRNA synthetase	8.824953057	8.80633134	8.337393444	8.888197744	8.820119498	7.42020161	8.645577275	8.706695404	8.594979135	8.665698409	8.739153847	7.41773655	8.776637868	8.801433166	8.615461633	8.552308044	7.910097458	8.725587625	8.718307739	8.74347336	8.81722846	8.717347307	8.763112294	8.845542886	8.614929333	8.530248022	8.796196248	8.690049496	8.758508747	8.748602546	8.510430679	8.407379
PSPTO_5139		hypothetical protein	7.976092693	7.849260554	8.041420964	8.398631661	8.211327422	6.716062524	8.135820295	8.117199274	8.291908202	8.132268535	8.480848497	7.296740343	7.88950573	7.625365228	7.554160652	7.471778211	6.837206076	8.340898195	8.244750271	8.273993719	8.250029366	8.250043598	8.314700728	8.176725309	8.072178785	8.294292336	8.358591108	8.173492862	7.85721622	8.030774471	7.916148688	7.85853865
PSPTO_5140	hslV	heat shock protein HslV	10.72131083	10.14135618	10.7301743	10.63194589	11.25107094	8.643808884	10.9064061	10.66639844	10.531949	10.5410989	10.38370267	9.689824252	11.04536788	11.38762798	11.51723175	11.6473323	10.39838263	10.87818426	10.55206901	10.50508397	10.91958652	10.82348135	11.12793304	10.91676016	10.66350609	10.39468696	10.83801975	10.88597941	10.62341389	10.47755212	11.72040179	10.76805795
PSPTO_5141	hslU	"heat shock protein HslVU, ATPase subunit HslU"	8.732322058	8.273919574	8.981269469	8.689605772	9.333636184	5.742082745	9.143603708	8.758213963	8.477226685	8.365776513	8.602805113	7.581244847	7.599061777	8.007510339	7.998112472	8.52875743	6.63521687	9.288972446	8.774038872	8.790857139	9.071895672	9.032287251	9.302989637	8.941877311	8.492260222	8.568054451	9.275128391	8.961671519	8.990087011	8.75932059	9.40738319	8.836375995
PSPTO_5147		polyhydroxyalkanoate granule-associated protein PhaF	7.379399995	7.477838416	8.211150301	7.603441145	7.45376675	9.326695902	7.434982067	7.389492795	7.378163645	7.352460617	7.334483224	9.778806842	7.235634692	7.066708721	7.370790547	7.497445059	8.491725468	7.411830783	7.416973045	7.309580181	7.269802176	7.311827463	7.152320014	7.361927864	7.787070222	7.765095686	7.430458238	7.60530663	7.223741688	7.499770391	7.224952397	7.372827401
PSPTO_5148		polyhydroxyalkanoate granule-associated protein PhaI	4.853102909	4.999217636	5.046564154	3.398959719	4.768684717	4.245033983	4.732478051	5.127213502	5.388238784	5.000036325	5.124037254	5.540029192	4.779600264	4.96476738	3.480106621	4.607852184	4.997531911	4.651549939	4.711269562	5.054777528	4.391138419	4.508257328	5.33462453	5.374319352	4.836857253	4.709428909	4.723005042	4.898956695	4.633084087	4.796874196	4.963342175	4.914971734
PSPTO_5150	ubiE	ubiquinone/menaquinone biosynthesis methyltransferase UbiE	8.102019057	7.946919813	7.825475993	7.838571857	7.983369995	8.1280331	7.825066701	7.990899804	7.624785992	7.904244249	7.932192099	7.679050361	6.916282024	6.788722695	7.143923934	7.023884035	7.126296203	7.628700771	7.974104831	7.635040579	7.95992713	7.796530928	7.889379139	7.897700142	8.105040411	7.798189019	7.866041546	7.906146796	7.984939028	8.086576782	7.895419435	7.813522223
PSPTO_5151		hypothetical protein	5.230302949	5.00629294	4.840696634	4.906473749	5.057216845	5.721674529	5.115389994	4.929584788	4.641031138	4.843250006	5.140217477	4.974597584	4.555191704	5.414886315	5.463773341	4.786195799	4.754432527	4.947158409	5.443721545	4.754955016	4.437175562	4.746664495	5.188804419	4.610103329	5.236008906	4.565250752	5.124202322	4.768973323	5.205144216	5.166500156	4.779936092	5.232163606
PSPTO_5152	ubiB	ubiquinone biosynthesis protein UbiB	8.078014141	7.748493723	6.956301159	7.292793085	7.800080009	7.157331571	7.676489282	7.669044575	7.623054793	7.919810028	7.490315487	6.94888087	8.301127659	8.258768319	8.588839101	8.20590846	7.340208862	7.433671305	7.677518971	7.625662557	7.524275706	7.44824783	7.583001616	7.617023486	7.979356339	7.185425644	7.667417054	7.667569993	7.895479831	7.82381856	7.99946794	8.146804624
PSPTO_5153	hisI	phosphoribosyl-AMP cyclohydrolase	7.78956289	7.760827378	7.185085787	7.275316553	7.553550571	8.120920593	7.558760112	7.442370217	7.463592188	7.637769728	7.423735123	6.969094386	8.306495331	8.372476398	8.571003199	8.630093122	8.104469908	7.337687939	7.315229013	7.291405197	7.348133033	7.49802498	7.319670805	7.582856053	7.788421611	7.143403629	7.580065854	7.643441007	7.730751129	7.631892867	7.949633593	8.339754283
PSPTO_5155	tatA	sec-independent protein translocase TatA	7.188956739	7.045968889	6.784433741	7.697794786	7.185280821	7.816268732	7.527404224	7.355099247	7.323538212	7.276273535	7.371151459	6.907647054	8.588154932	8.811314183	9.12979039	8.896965838	8.508574942	7.327661598	7.2718499	7.170009403	7.30126133	7.402853815	7.61315936	7.024283871	7.123780082	7.028410566	7.287966689	7.503539317	7.172405686	7.125504567	7.475522625	7.485528849
PSPTO_5156	tatB	sec-independent protein translocase TatB	5.652377859	5.396523646	6.315126966	5.852875151	5.672163042	6.063071623	6.056457249	6.165008115	6.315976359	5.796356287	6.380932088	4.8562684	5.865020619	5.718156834	5.835170603	5.908541671	6.147169817	6.111336747	5.949390573	5.912118151	6.109530359	6.218235562	6.1318297	6.06255476	6.136257745	5.92848623	6.247545177	6.327611564	5.537828321	6.183089333	5.539077248	5.640394809
PSPTO_5157	tatC	sec-independent protein translocase TatC	7.79976218	7.607919776	7.362358585	7.547414316	7.584491029	7.29755901	7.695994364	7.51134995	7.548079217	7.331889676	7.439350833	6.76734962	7.978714316	8.11923189	8.4517067	7.876802424	7.470762566	7.59942463	7.507911981	7.653407753	7.42342267	7.638333238	7.497402794	7.666996272	7.610565309	7.494242927	7.39745451	7.570512047	7.717642162	7.901494852	7.524058832	7.833734721
PSPTO_5161	mdoH	periplasmic glucan biosynthesis protein	9.499101733	9.335949077	8.857944533	9.16689241	9.370505397	8.020585885	9.233194985	9.198752343	9.195303275	9.120801718	9.158150562	8.75296798	9.102721794	9.079172405	9.601486686	8.982762632	8.908078831	9.239119145	9.149200415	9.213867962	9.290655946	9.183817548	9.241296911	9.185239254	9.043188488	9.011335151	9.31062772	9.3312164	9.453534279	9.242507937	9.335340399	9.148640623
PSPTO_5162	mdoG	periplasmic glucan biosynthesis protein	10.78197983	10.66707604	10.86280489	11.00815426	10.9688978	10.10288895	10.73097223	11.07472286	10.98854679	10.85484452	11.03136036	10.72042781	9.562775926	9.637948484	9.726177515	9.825500519	9.962331794	10.90695872	10.92026437	10.91374061	11.07383558	11.0117899	11.10630519	10.97060146	10.51931112	10.79638702	11.13646397	10.87027276	10.80482517	10.74109492	10.83420199	10.48886615
PSPTO_5163	dtd	D-tyrosyl-tRNA(Tyr) deacylase	4.025146327	3.408453143	4.038772987	4.020045669	3.579964523	5.534012189	3.757104673	4.047290989	3.246659331	4.003043801	3.251135661	4.401118853	3.452068005	4.069600585	4.327332451	4.093337077	4.064904107	3.647629564	3.91279146	4.044336278	3.568377467	3.225788351	2.875830656	4.096409776	3.520251318	3.397562671	3.692258428	3.420344881	3.33996006	3.960382685	3.721894683	2.99864756
PSPTO_5164	pip	proline iminopeptidase	7.533371267	7.609902966	8.104242901	7.819928711	7.846631561	7.98679166	7.830285955	8.038454713	8.128648426	7.888907613	8.282879299	8.263084481	6.873772854	6.642562612	6.873780488	6.843844416	7.0130738	7.984156799	8.00555431	7.95106258	8.036623239	7.942950676	8.176021528	8.020294546	7.618307926	7.68419924	7.963489678	7.808195519	7.837789515	7.964082546	7.323364536	7.437911276
PSPTO_5165	glgP	glycogen phosphorylase	8.540129266	8.139909602	8.695445295	8.48544999	8.522311102	8.343321174	8.342915501	8.597386956	8.669572506	8.486878639	8.53135191	9.052892711	7.053540331	7.319141603	7.130315216	7.873353007	7.652168572	8.421393439	8.582831729	8.513368693	8.614265136	8.64602622	8.737460208	8.363246604	8.037526825	8.448938027	8.598367065	8.567954306	8.290895155	8.307205672	8.59095374	8.113210125
PSPTO_5166		membrane protein	6.426741669	6.479938931	6.323572381	7.07168441	6.496094159	5.935317254	6.579148534	6.24403688	6.648670157	6.559304349	6.542995388	5.78667256	6.740153444	6.632952848	6.865907746	6.296516073	6.002112625	6.463057482	6.51455857	6.639726683	6.492884084	6.71508707	6.481100501	6.500740591	6.763056991	6.498167727	6.51715122	6.219801196	6.668230803	6.659249562	6.543171043	6.445306359
PSPTO_5167		hypothetical protein	5.383255066	5.73371899	5.95612791	5.813496959	5.614519257	6.741123987	5.816515072	5.585024439	5.812147119	5.775672281	6.007654256	6.623877183	7.135961962	7.268809545	7.791609802	7.263031847	7.719179768	5.836448964	5.841723496	5.892866569	5.399742971	5.941645925	5.840769799	5.657253628	6.218529973	6.036075059	5.472026407	5.931314218	5.54112359	5.905901345	5.764015623	6.127097381
PSPTO_5168	fbp	"fructose-1,6-bisphosphatase"	8.878931216	8.67459598	8.630637054	8.626856096	8.599227782	9.347313717	8.722633681	8.573011868	8.776633148	8.873735721	8.709353944	8.778949692	9.094139173	9.122820599	9.03024517	9.275545072	8.979135917	8.693545867	8.764237376	8.719990351	8.571101206	8.451255981	8.357343343	8.581549517	8.714890422	8.520820705	8.545501049	8.62936385	8.890232276	8.751003071	8.670617434	8.447121078
PSPTO_5169		lipoprotein	5.957687399	5.797443227	5.460224731	6.113840587	5.8090671	5.539553695	5.901279613	6.099710836	6.387759333	6.353107796	6.395537241	6.28362409	4.671548615	5.618274624	5.042704696	5.729335702	5.138789671	5.562696147	6.224965351	6.27850084	5.734396367	5.935409141	6.114812252	5.993548447	6.393068678	5.717056186	6.135456782	5.712389377	6.439921085	6.169978609	5.268685115	5.918671474
PSPTO_5170	blc	lipoprotein Blc	7.155551917	7.270578308	7.032073215	7.191640012	7.056863747	6.905537458	7.126755539	7.158449717	7.458880819	7.424394424	7.275164585	6.669304554	6.759163412	7.006626302	6.605394098	7.677339892	6.727734018	7.283292399	7.551142166	7.501790863	7.248617826	7.29636862	7.387020179	7.47509738	7.422025124	7.021375182	7.199614835	7.380674639	7.595772036	7.27812042	6.994429105	7.374536706
PSPTO_5171		Atz/Trz family protein	5.340745338	4.900863382	6.156499101	5.388490684	5.0087465	7.345611071	4.814859779	4.293946788	4.805138322	5.416442481	4.818357541	7.151712562	6.668503664	5.633890634	6.096455129	5.736632887	4.177345571	4.923442637	4.554526319	4.909077521	5.115377446	5.099465617	5.506403272	5.136001523	5.137304122	5.596489781	5.227506659	4.870238096	5.03327183	4.783678119	5.351434243	5.63801909
PSPTO_5172	hutC	histidine utilization repressor	4.863485028	5.25916378	5.791375192	5.144749887	5.166901846	6.148144691	5.418498099	5.220248764	4.722878761	5.113060575	5.721198448	6.701148124	7.344424348	7.186304382	7.472747834	7.213364029	6.681334439	5.30263074	5.388678826	5.32013677	6.019218817	5.698782022	6.004470967	5.847923332	5.303140105	5.659031289	5.995574457	5.511976944	5.111400145	4.99001699	4.915071154	5.521170636
PSPTO_5173		hypothetical protein	4.493346768	4.640536573	4.390809897	3.277936969	4.494191981	5.677170771	4.446964488	4.84128927	4.621846445	5.124424343	4.724858721	4.264759314	6.685879884	6.687156656	7.01959391	6.678212706	5.652991736	4.696482163	4.744412992	4.285460232	4.679837635	4.594042184	4.976745519	4.627195495	4.802316749	4.581596602	4.315812421	4.442707414	4.588932982	4.301310208	4.778854029	4.845261983
PSPTO_5175		hypothetical protein	7.461404131	7.213098963	8.644764124	7.554766748	7.482524223	10.93092845	7.081327286	7.280836152	7.203997386	7.098291383	7.042189199	10.07491934	8.322995117	8.579845467	8.854023717	8.518818241	7.733751006	6.993527072	7.134432547	7.121856184	6.935346651	7.050941123	6.913550171	7.242056986	7.422166714	7.953792066	7.130207617	7.019990076	7.192720969	7.19564275	7.577469244	7.726017827
PSPTO_5176		RNA polymerase sigma-70 family protein	5.343922145	4.9343104	5.330636241	4.757391232	5.215619369	6.574796908	4.999293673	5.69356534	4.89259636	5.310470556	5.257701228	6.484615084	5.960146591	6.249086637	6.376853776	6.29946622	5.789049396	5.362595319	4.898609558	5.388665504	5.141749763	5.115181164	5.198152457	4.840695076	5.348853335	4.780554296	4.812696488	5.088116547	4.760936046	5.329731118	4.962026028	5.590993332
PSPTO_5177		hypothetical protein	3.741686669	4.383048154	4.491382659	2.998454673	4.177869194	5.503632286	4.160692091	3.774517258	4.261551411	3.895691539	4.060689101	6.091752655	5.823274543	6.314940967	7.000629888	6.233200673	5.563991799	4.368690122	4.513178258	4.234332233	3.579674904	3.694368292	4.02533124	4.384421656	3.977928072	4.519575949	4.106808378	4.173614715	4.015379399	4.33701562	3.932692893	4.474957136
PSPTO_5178		serine O-acetyltransferase	7.418027413	8.002990141	7.992431398	7.407545769	7.242038459	8.43875064	7.880029374	7.370329485	7.851971017	7.680248697	7.819065121	8.451481087	7.975828541	7.77621695	7.95606958	7.864410153	8.059737955	7.695700405	7.267519312	7.544588628	7.195182703	7.835722509	7.332287719	8.000363476	7.951497534	7.465515045	7.158057336	7.720523392	7.270125152	7.704104764	7.216935716	8.190401213
PSPTO_5179		D-cysteine desulfhydrase	6.321054268	6.533435934	6.51767089	6.121306712	6.261371762	6.500318402	6.530000054	6.574741362	6.558748832	6.491138373	6.684002329	6.080349851	6.345026289	6.530411927	6.766108539	5.820496862	6.139528058	6.491493727	6.471232442	6.396437924	6.155959624	6.55720813	6.646524226	6.65227418	5.883727023	6.374335436	6.105015467	6.491189323	6.418808703	6.670631155	6.437017647	7.024316128
PSPTO_5180		cystine transporter subunit	6.790623155	6.995899032	7.310144561	7.41411762	7.024639111	7.396932718	7.299232037	7.291665838	7.303635362	6.8757113	7.30153546	7.878797213	6.574637755	6.510417242	6.20796376	6.566984564	6.528249313	7.180436509	6.87786996	6.966007495	7.111700443	7.202299079	7.132848542	7.227937138	6.860121704	7.126206486	7.04614888	7.132176765	6.880235361	7.232797861	6.8984077	6.821674602
PSPTO_5181		amino acid ABC transporter permease	4.757534559	5.29246693	5.159909452	4.172485085	5.242634542	4.300513606	5.474915686	5.591593633	5.187351185	5.473937118	5.827111891	4.453672912	4.408529619	3.702635725	4.026221831	3.72736547	3.693971514	5.876255126	4.959679668	5.602167937	5.459210671	5.263326433	5.340860145	4.926718553	4.555766003	5.349143767	5.431792744	5.221817244	5.153884115	5.152764144	4.585090393	5.175791551
PSPTO_5182		putative amino-acid ABC transporter ATP-binding protein YecC	5.897224635	6.468151636	6.391272628	6.090995602	5.906002161	4.968206033	6.183479391	5.933343898	6.053586937	5.816612808	5.946273608	6.016208538	6.14227624	6.089977205	6.212656702	6.009758182	6.049959182	6.17453335	5.773373777	5.729005483	5.658768682	6.134973949	5.800832753	5.939083031	6.317441631	5.836763624	5.985834131	5.612837318	6.293571395	6.120131942	5.891989201	6.249123118
PSPTO_5184		acyl-CoA dehydrogenase family protein	6.681287178	7.598929993	8.733702777	7.807620059	6.289387936	9.371815776	7.331140042	6.96132128	7.416470584	7.231607137	7.079731841	10.1575866	3.960555024	2.459720099	3.945227343	3.336897567	4.153475169	7.692405276	6.813448752	7.190902966	6.788697265	7.301633682	6.618388479	6.893177705	7.369416755	7.767540385	6.649868031	7.069455633	6.904265623	6.910504786	6.076749281	7.204210659
PSPTO_5186		DszA family monooxygenase	5.219708593	6.035939142	7.050685526	7.032814587	4.765795812	6.175365878	6.154293595	5.529252928	6.499765559	6.274033921	5.988891652	8.039243263	2.951586762	2.612029765	2.496254628	1.394292456	2.986431901	6.956839865	5.329503524	5.932365836	5.911655342	6.511995695	6.288607304	5.996027353	6.233802945	6.87976078	6.07303316	6.318234077	5.89762639	5.755731178	4.960799134	6.407713321
PSPTO_5188	metN-1	D-methionine ABC transporter ATP-binding protein	3.725191686	4.607863293	5.840579446	5.211305442	3.262675023	5.173256045	4.693303854	4.2929722	4.704283126	4.997601949	4.551822432	6.59321874	2.821542608	2.200310539	2.872462503	2.400465341	3.076681783	4.986458038	3.961961724	4.430724557	3.554353449	4.886692098	4.784391301	4.59833782	4.12846284	4.821900623	5.037560438	5.23317455	3.42126379	4.279022713	2.659644936	4.422745372
PSPTO_5191		AcrB/AcrD/AcrF family protein	7.777286106	7.484346814	7.408252423	7.346758756	7.576148481	6.413824301	7.419443998	7.311933931	6.983827877	7.145257302	7.306920189	7.00180513	8.15112436	8.045901899	8.423149864	8.042253588	7.622206912	7.474250528	7.373493172	7.156562511	7.37345314	7.335063488	7.315042955	7.537084313	7.108822006	7.091878482	7.432435307	7.390991413	7.686832943	7.569947266	7.535267156	7.430548688
PSPTO_5192		RND family efflux transporter MFP subunit	6.965275128	7.038204547	6.431908156	6.998500814	6.859947229	5.45575716	6.911209523	6.587481717	6.817203861	6.677206842	6.618838792	6.073912593	7.565560171	7.971394016	7.835522852	7.682610414	6.774418577	6.729578842	6.657756278	6.774894996	6.724570983	6.825086712	6.554018612	6.859137578	6.593426262	6.240402642	6.603289087	6.981788927	6.755144853	6.816784294	6.861524019	6.734830134
PSPTO_5194		hypothetical protein	5.794197395	5.798811411	5.744621229	5.41200913	5.575280701	6.562320373	5.836295603	5.2874709	5.755873363	5.203545064	5.303965356	5.909879987	5.954310074	5.824578583	6.426328222	5.86479539	6.096135776	5.702351832	5.043534088	5.354917101	5.160406198	5.809969568	5.689793074	5.844140978	5.664614261	5.146910965	5.349621405	5.952395115	5.141343719	5.469666579	5.798026037	6.109405751
PSPTO_5195		ABC transporter substrate-binding protein	5.740942351	6.202322304	7.624408373	6.902302985	5.759310687	6.848354755	6.494734508	6.165829553	6.497035353	6.290223442	6.283449595	8.125842275	3.69008935	3.623398622	4.376525719	4.534792276	4.487527795	6.939701536	6.174671965	6.278151135	5.905555631	6.441373562	5.871433064	5.86450803	6.948652759	6.63697603	6.132393835	6.419615217	5.851772762	6.222669645	5.665224049	6.544715736
PSPTO_5198		"dioxygenase, TauD/TfdA family"	6.847440523	6.988695105	8.563247707	8.311718906	6.646037728	8.718303772	7.21101959	7.07624227	7.174297756	7.217967541	6.995199263	9.971041541	4.961381644	4.555427137	4.927689525	4.533341324	5.001421547	7.454433056	7.041448677	6.868216124	6.685949572	6.906618092	7.05864709	6.802920287	7.13640309	7.580594592	7.147587742	6.931665121	6.781013205	6.946098527	6.716866358	7.624022878
PSPTO_5201		hypothetical protein	6.18130155	6.220332043	5.524764704	5.373965434	5.925207993	5.787848746	5.916360323	5.866301118	5.827514693	6.030408347	5.791421676	5.674449792	6.59731025	7.014487673	7.292087224	6.784808842	6.152001132	5.778872994	5.741054147	5.670808096	5.794654668	6.10538221	5.809391084	6.082831877	5.740162939	5.691688949	5.967615131	6.127642644	5.79103952	5.961546613	6.28672823	6.439633657
PSPTO_5202		hypothetical protein	5.937939347	6.508565628	6.861108395	6.445468525	6.44482053	6.867798724	6.527825904	6.651881536	6.617745503	6.325668955	6.776853109	7.254052425	6.733578876	6.52465834	6.777753616	6.809783046	6.96110826	6.569932698	6.510158211	6.441007634	6.554615768	6.577834608	6.617281969	6.490146467	6.72623464	5.956517945	6.569262219	6.03173977	6.561833161	6.505778709	6.655286237	6.912106215
PSPTO_5203		hypothetical protein	5.13759048	5.812012093	6.113244883	6.03569519	5.66617993	6.356254887	6.000436304	5.579711852	5.85036882	5.838748513	5.910531759	6.547414522	6.435090758	6.362982084	6.457720626	6.785852524	6.47825569	6.012295654	5.866820937	5.840808759	6.000627452	6.117414374	5.823213738	6.074484562	5.802552034	5.42092827	5.304577371	6.173626961	5.541037095	5.674379193	5.841639393	6.018716316
PSPTO_5216		"lipoprotein, NLPA family"	8.997482388	9.358083471	10.62235647	9.586794265	8.971309387	11.25040762	9.392919992	9.080297785	9.620872076	9.419281058	9.288979403	12.19704831	9.742754283	9.615397461	9.614207585	9.961106827	9.251818264	9.361113856	9.209017876	9.303320795	8.945907767	9.14594059	8.924257666	9.219674667	9.932530892	9.863293731	9.188928945	9.059246732	9.112368035	9.202548235	9.174983539	9.744055941
PSPTO_5217		sigma-54-binding protein	4.693112263	4.654469652	6.5776982	5.808514818	3.970451382	7.112097287	5.071485723	4.396875383	5.197104886	5.412943853	4.757736275	7.953197502	2.959223763	2.995195881	3.699690562	2.704583442	2.788001226	5.566479327	4.576490037	5.0385906	4.29697204	4.744964005	4.502493711	4.479400629	4.861943177	5.051851635	4.977740442	3.867024603	4.604085096	4.184745032	4.743884802	3.994703763
PSPTO_5218		hypothetical protein	6.499911259	6.732993374	7.979681165	7.880061104	6.385619945	9.87370228	6.73572867	6.507193569	6.459361616	6.989074986	6.109270729	9.727985885	3.727146221	3.587220467	3.999564596	3.833538132	4.161796081	6.663601411	6.464877218	5.955256142	6.346709266	6.042116983	6.513805125	6.09867484	6.888661864	7.33469547	6.655354935	6.65052285	6.53129356	6.248714889	6.729003467	7.038685777
PSPTO_5220		AraC family transcriptional regulator	4.9687401	4.432380969	5.048528164	5.256770537	4.702250409	6.032421329	4.593684889	4.463947958	4.250561174	4.049762513	4.260479422	6.996746519	5.831119459	5.73758599	6.064076451	5.399832916	5.773538877	4.493726309	4.236810263	4.793569636	4.349967642	4.657387484	4.234474125	4.869589729	4.600017346	5.35213911	4.829362999	4.483410801	4.700477833	4.6710134	5.129552155	4.689309271
PSPTO_5221	ubiF	"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"	6.508338561	6.701830877	6.69461252	6.245264408	6.624810243	6.200400093	6.705521261	6.294398754	6.457854675	6.698397687	6.69163581	5.597677174	6.953765968	6.909428793	6.964849628	6.646704187	6.716652255	6.554357887	6.637462529	6.680129188	6.454149525	6.684655693	6.195696743	6.630626618	6.490199027	6.260404581	6.298729563	6.692173679	6.819716909	6.783811525	6.598515255	6.838173223
PSPTO_5222	ubiH	2-octaprenyl-6-methoxyphenyl hydroxylase	7.234472904	7.136722928	7.495760017	7.613598027	7.375025155	6.987667874	7.357133276	7.437800147	7.1765388	7.505726356	7.376313047	7.445395985	6.396425207	6.391717486	6.581938734	6.352814546	6.658921485	7.526232917	7.264700871	7.181908136	7.533736371	7.573650863	7.541189926	7.371713726	7.062795817	7.195128134	7.39842017	7.659017546	7.366416347	7.252157351	7.719810772	7.29622161
PSPTO_5223	pepP	Xaa-Pro aminopeptidase	7.070503012	7.190023418	7.132370867	6.947520408	7.47291124	6.384727746	7.248937728	7.521251917	7.492234503	7.453917086	7.526470843	7.048501892	6.207017649	6.508682251	6.412617446	6.5482699	6.683355171	7.50656573	7.332494712	7.352416008	7.667888611	7.570002376	7.552843976	7.42970716	7.171803505	6.856595503	7.70695405	7.449975113	7.258622526	7.187221868	7.274972061	7.307080653
PSPTO_5224		hypothetical protein	7.78719003	7.631188753	7.614774267	7.272459438	7.744405721	7.272360627	7.688132715	7.986285231	7.736326412	7.665200423	7.822481939	6.981771533	7.769012798	7.931690538	7.623093141	7.796385832	7.857239807	7.804403773	7.789131043	7.819936513	7.907602348	7.751954407	7.943874821	7.68300693	7.705473991	7.731979043	7.962406285	7.793080048	7.89086119	7.792604476	7.718752057	7.773433215
PSPTO_5225		hypothetical protein	7.090777671	7.529981248	7.369656561	7.752157828	7.33684902	8.082004734	7.437042613	7.423247928	7.679345938	7.432976801	7.54048999	7.443760703	8.460196521	8.345444503	8.519941289	8.277498217	7.970462087	7.316798434	7.458671377	7.643638045	7.442918346	7.456791622	7.413906056	7.577751805	7.386653145	7.243092278	7.426811008	7.448524193	7.404501724	7.429878294	7.458785501	7.57352263
PSPTO_5226		hypothetical protein	7.234556669	7.605757525	7.402044489	7.322848561	7.076854781	7.506909268	7.329399996	6.95514898	7.383484656	7.106333509	7.232739828	7.465408426	6.508279343	6.823567543	6.487490449	6.872950831	6.91103062	7.040745077	7.294220998	7.364224588	7.080707205	7.259355254	6.9828031	7.365832637	7.289609215	7.156225197	7.100374906	6.774594763	7.462161269	7.378626195	7.393660914	7.184065015
PSPTO_5227		5-formyltetrahydrofolate cyclo-ligase	5.088838536	5.088465189	5.190341532	4.979299722	5.104338308	3.384927968	5.139943095	5.116610366	4.988135021	5.01355878	5.014774281	3.830557266	5.401895866	5.354357303	4.818559256	5.353435955	4.536870485	5.265554843	5.182679009	5.130207399	5.28325384	5.24995637	5.182526567	5.300732411	5.165908596	4.967973979	5.417550215	4.899998643	5.232994581	4.71107243	5.151902457	4.954098247
PSPTO_5228		hypothetical protein	9.629120105	9.857547241	8.496506571	9.39299722	9.177012573	7.627671968	9.235482206	9.231536252	9.349146444	9.315538151	9.071952933	7.656086039	10.23993469	9.955986715	9.212377325	9.731057467	8.798795969	8.580425361	9.314545907	9.335268823	9.055377055	8.951015945	8.934921646	9.35404087	9.639964796	8.848021069	8.747653008	8.855079055	9.684797147	9.628764632	9.412109136	9.967881171
PSPTO_5229		hypothetical protein	5.010881489	4.916219859	4.592096471	5.274215565	5.058076588	5.292899366	4.746884679	4.672917009	5.10802865	5.150921063	4.787853458	4.952713748	5.635496537	5.887680072	5.283578862	5.48382662	5.208210909	4.786270854	4.183020565	4.832351911	4.679873877	5.06334121	4.141735862	4.840751825	5.448330636	4.592935277	4.456328382	5.158723881	5.292744201	5.02527891	4.720278928	5.267450564
PSPTO_5230		flagellar basal body-associated protein FliL-like protein	7.025969557	7.179023778	7.486425041	6.674113044	6.983853497	8.235869668	6.962245111	6.879665072	6.652430072	6.789417028	6.76206902	8.269221089	8.44769874	8.693539193	8.910880264	8.595128206	8.708206666	6.718548668	6.638724805	6.725131507	6.745135814	6.836450024	6.948193608	6.85890488	7.187935232	7.172867755	6.543475577	6.85326489	7.379473653	7.013761937	7.346161823	7.562591432
PSPTO_5231		oxidoreductase zinc-binding protein	3.775812201	3.857179364	4.262776681	3.266059793	3.682517097	5.240689315	3.831725286	3.166282067	3.119817421	3.425948239	3.524538641	6.211698385	4.589707776	4.373907095	4.334906182	4.279423809	4.499036413	3.817374203	3.884848633	3.064928088	4.085214976	3.387295257	3.488518468	3.606995916	2.866234399	3.791098822	2.896743174	2.843157432	3.442357764	3.428238419	3.347891451	2.889672612
PSPTO_5238	glpT	glycerol-3-phosphate transporter	4.79687891	4.545924466	4.216503861	4.92074247	4.808076936	3.160511202	4.451817693	4.423365691	4.384888059	4.770629017	4.900336464	4.224270988	8.068047816	7.709316915	7.995849854	7.429382439	5.948405776	4.220777375	4.086703748	4.381841826	4.816404747	4.777410173	4.214534384	4.327523202	4.971477008	3.804827992	4.355385864	4.660346968	4.582146526	4.399187736	4.733367022	4.602630348
